9.560741241350398923e+03,6.310172665706738349e-02,-8.562308327268136989e-05,-3.345000000000000284e+01
9.625148609672085513e+03,6.640634545367567199e-02,-8.518701682893755863e-05,-3.345000000000000284e+01
9.660254528496316198e+03,6.588595935102989354e-02,-8.555861894217191180e-05,-3.345000000000000284e+01
9.565959709083217604e+03,6.461427906871332338e-02,-8.542012665374566999e-05,-3.345000000000000284e+01
9.644985481150157284e+03,6.481185313307451235e-02,-8.551967333263596407e-05,-3.345000000000000284e+01
9.651712158459687998e+03,6.759294105353838567e-02,-8.560273791702534719e-05,-3.345000000000000284e+01
9.612775324045394882e+03,6.609294359336122249e-02,-8.557007996077971941e-05,-3.345000000000000284e+01
9.632618503404990406e+03,6.893668768298646943e-02,-8.516026461110299899e-05,-3.345000000000000284e+01
9.645059173083756832e+03,6.873863933129663317e-02,-8.568515138730175965e-05,-3.345000000000000284e+01
9.613482547919107674e+03,6.895591446827240012e-02,-8.525447029395327009e-05,-3.345000000000000284e+01
9.616276691553017372e+03,6.657218335176813551e-02,-8.569186134700446718e-05,-3.345000000000000284e+01
9.566216154340248977e+03,6.780460034994303942e-02,-8.565524377435950961e-05,-3.345000000000000284e+01
9.667737779371207580e+03,6.823682920240513317e-02,-8.567391534019765846e-05,-3.345000000000000284e+01
9.611837271209595201e+03,6.993484330000249161e-02,-8.510630637113714039e-05,-3.345000000000000284e+01
9.647451780552417404e+03,6.982912061738490161e-02,-8.572376942151096655e-05,-3.345000000000000284e+01
9.575189391275856906e+03,6.759630507606140259e-02,-8.567453221877384677e-05,-3.345000000000000284e+01
9.594132070784809912e+03,6.409345268666107043e-02,-8.557951845983837672e-05,-3.345000000000000284e+01
9.631121994188089957e+03,6.563847040519489584e-02,-8.528036434763194970e-05,-3.345000000000000284e+01
9.595859839181102870e+03,6.289784724567766550e-02,-8.552546028540143294e-05,-3.345000000000000284e+01
9.660555475543445937e+03,6.703213354723297490e-02,-8.560023951666471476e-05,-3.345000000000000284e+01
9.693994345243127100e+03,6.935329311813510922e-02,-8.554106743190893335e-05,-3.345000000000000284e+01
9.620161685056160422e+03,6.857571276440334318e-02,-8.590033654027011271e-05,-3.345000000000000284e+01
9.569015799384917045e+03,6.753520169660383321e-02,-8.562460377488497962e-05,-3.345000000000000284e+01
9.619597160557888856e+03,6.671202183089536275e-02,-8.545781153717152087e-05,-3.345000000000000284e+01
9.533526655842915716e+03,6.457629869536059275e-02,-8.524911779298255843e-05,-3.345000000000000284e+01
9.603412652386212358e+03,6.837699723922073536e-02,-8.553035827157530577e-05,-3.345000000000000284e+01
9.625390427006423124e+03,6.830614545013173611e-02,-8.566025866278639703e-05,-3.345000000000000284e+01
9.585095676818655193e+03,6.637054740209161197e-02,-8.540519830711511349e-05,-3.345000000000000284e+01
9.649161838977221123e+03,6.623188157047833757e-02,-8.551301334495615481e-05,-3.345000000000000284e+01
9.610797862527628240e+03,6.404275839356889100e-02,-8.563966855797824971e-05,-3.345000000000000284e+01
9.603724278298386707e+03,6.716737744277775923e-02,-8.540562559690582152e-05,-3.345000000000000284e+01
9.597881018600719472e+03,6.739108448295223763e-02,-8.543222873420235986e-05,-3.345000000000000284e+01
9.600430032765443684e+03,6.369243956924670880e-02,-8.535336958496990846e-05,-3.345000000000000284e+01
9.543805856537646832e+03,6.658706017599290428e-02,-8.563820721808775005e-05,-3.345000000000000284e+01
9.643631801309202274e+03,6.420194643104396026e-02,-8.557105395051489748e-05,-3.345000000000000284e+01
9.600138353638054468e+03,7.095133666523473215e-02,-8.545263055580610417e-05,-3.345000000000000284e+01
9.581063090295292568e+03,6.458738707273915802e-02,-8.524979405252449457e-05,-3.345000000000000284e+01
9.588677643284765509e+03,6.997858692381218881e-02,-8.582240644089998499e-05,-3.345000000000000284e+01
9.632130059661711130e+03,6.001980254704852857e-02,-8.517403497792434656e-05,-3.345000000000000284e+01
9.581308573733791491e+03,6.460925056506833242e-02,-8.553503103048899661e-05,-3.345000000000000284e+01
9.590729836741107647e+03,6.678269674442104120e-02,-8.558073515759033868e-05,-3.345000000000000284e+01
9.667040704644748985e+03,6.369114628655762889e-02,-8.532098395051496782e-05,-3.345000000000000284e+01
9.592428997040306058e+03,6.484166601568598642e-02,-8.538654815162174808e-05,-3.345000000000000284e+01
9.611868722667773909e+03,6.312591714317118685e-02,-8.525358807870292714e-05,-3.345000000000000284e+01
9.566124866672837015e+03,6.828013046071347569e-02,-8.587429301256341589e-05,-3.345000000000000284e+01
9.662859228854584217e+03,6.593024814357371921e-02,-8.518835916528092942e-05,-3.345000000000000284e+01
9.559872801315246761e+03,6.689711512240759106e-02,-8.574580209701405161e-05,-3.345000000000000284e+01
9.578905103555123787e+03,6.528771486617464259e-02,-8.557046127700848820e-05,-3.345000000000000284e+01
9.605978189084882615e+03,6.813808586586857230e-02,-8.520659990324208307e-05,-3.345000000000000284e+01
9.629555771160925360e+03,6.720499276405447753e-02,-8.522134323984866932e-05,-3.345000000000000284e+01
9.609452865142877272e+03,6.662745025517127773e-02,-8.519603010319795849e-05,-3.345000000000000284e+01
9.544093367103872879e+03,6.472691833901079994e-02,-8.530105834978537332e-05,-3.345000000000000284e+01
9.613832629276970692e+03,6.493674784851233284e-02,-8.547917506905072696e-05,-3.345000000000000284e+01
9.648427311588076918e+03,6.987536302133959265e-02,-8.551155202079763196e-05,-3.345000000000000284e+01
9.573510851252887733e+03,6.804434448231633237e-02,-8.563663654129911320e-05,-3.345000000000000284e+01
9.645676283473134390e+03,6.404876474123682994e-02,-8.554118190794847518e-05,-3.345000000000000284e+01
9.606103213775613767e+03,6.835348480283856554e-02,-8.573198927313458470e-05,-3.345000000000000284e+01
9.574284562006787382e+03,6.573639710670545200e-02,-8.542699933774899152e-05,-3.345000000000000284e+01
9.620529047682497549e+03,6.524149638596893341e-02,-8.534442354339281001e-05,-3.345000000000000284e+01
9.597703321477363716e+03,6.563189510331594867e-02,-8.534052917841582827e-05,-3.345000000000000284e+01
9.643388538103050450e+03,5.838189903809698489e-02,-8.558302635734600379e-05,-3.345000000000000284e+01
9.593024391545213803e+03,6.654824463099419385e-02,-8.566577426109844590e-05,-3.345000000000000284e+01
9.628033800583754783e+03,6.453842825183235543e-02,-8.542116764647673239e-05,-3.345000000000000284e+01
9.579305447812510465e+03,6.312674553236431729e-02,-8.529649167484962898e-05,-3.345000000000000284e+01
9.608228368664578738e+03,6.487098035725209766e-02,-8.537820283626118252e-05,-3.345000000000000284e+01
9.637780751248614251e+03,6.631521610444469916e-02,-8.591812446194019770e-05,-3.345000000000000284e+01
