-1.384585944771357724e+01,-5.216970214025856527e-03,1.990828743962073656e-05,5.349999999999999895e-02
-1.384720184828801059e+01,-5.247429662871961817e-03,1.986299143372143318e-05,5.349999999999999895e-02
-1.384510183208193368e+01,-5.221106444180446428e-03,1.992217577892496468e-05,5.349999999999999895e-02
-1.384536897368838204e+01,-5.239099778043516432e-03,1.990056773331370230e-05,5.349999999999999895e-02
-1.384521627419870704e+01,-5.220200101544805044e-03,1.992165336869772182e-05,5.349999999999999895e-02
-1.384490703998846151e+01,-5.214778489630195538e-03,1.992703047795426423e-05,5.349999999999999895e-02
-1.384553531597838827e+01,-5.228693667097874739e-03,1.990875653802826503e-05,5.349999999999999895e-02
-1.384487325366137078e+01,-5.240343494942913648e-03,1.991156465187914721e-05,5.349999999999999895e-02
-1.384625552035605267e+01,-5.263669626413776219e-03,1.987188240718905911e-05,5.349999999999999895e-02
-1.384440834509934959e+01,-5.199269110287048010e-03,1.995045120776869549e-05,5.349999999999999895e-02
-1.384636686172665954e+01,-5.234010240948669748e-03,1.989241452216381560e-05,5.349999999999999895e-02
-1.384352275202324911e+01,-5.225361778754170940e-03,1.994583275236587070e-05,5.349999999999999895e-02
-1.384569891812091846e+01,-5.210172259588063612e-03,1.991811087432157287e-05,5.349999999999999895e-02
-1.384356541498254067e+01,-5.197699262472121363e-03,1.996506003484216859e-05,5.349999999999999895e-02
-1.384306746438115354e+01,-5.213006806260573125e-03,1.996445617147725771e-05,5.349999999999999895e-02
-1.384466810094366984e+01,-5.244631346348681104e-03,1.991500115078878594e-05,5.349999999999999895e-02
-1.384596187029348968e+01,-5.244544797158896474e-03,1.988669338238266453e-05,5.349999999999999895e-02
-1.384643014656789362e+01,-5.231427925162566647e-03,1.988728598111981876e-05,5.349999999999999895e-02
-1.384522688711751393e+01,-5.219944483327678027e-03,1.992509957313818672e-05,5.349999999999999895e-02
-1.384528004631881259e+01,-5.229793283417881120e-03,1.991409270225957795e-05,5.349999999999999895e-02
-1.384677929672922936e+01,-5.267640831357717560e-03,1.986181744738495065e-05,5.349999999999999895e-02
-1.384771954072963496e+01,-5.260289420611783708e-03,1.984460785697876969e-05,5.349999999999999895e-02
-1.384665102175239682e+01,-5.245165584221964626e-03,1.987969065625120159e-05,5.349999999999999895e-02
